,model,fold,k,slope,delta loglik,AIC,correl,micro_correl,consistency,left_pref,top3_langs
0,Transformer,0,0.5,-0.019821869251741547,0,-313.27317496015297,0.0661172610549851,0.06088810010930781,0.3590531088969176,0.3023495498800103,"LLLLLL, LLRLLL, RLRLLL"
1,Transformer,20000,0.5,-0.03278860126286415,0,-313.7154250830201,0.10596096716457432,0.20864173437136943,0.3405200233831403,0.22198040006767567,"RLRLLL, RLLLLL, LLRLLL"
2,Transformer,40000,0.5,-0.051818808449149364,0,-314.91668462449644,0.17208596109571078,0.1975631296434026,0.3772332812892923,0.3102172186276553,"LLRLLL, LLLLLL, LLLRLL"
3,Transformer,60000,0.5,-0.05704383783032968,0,-314.6715505669747,0.1609026342298976,0.157894929834553,0.39147625027686633,0.18760384712231098,"LLLLLL, LLRLLL, LLLRLL"
4,Transformer,80000,0.5,-0.03830885791319172,0,-313.8215631671417,0.11342907481596107,0.21206447127194797,0.39728027011722994,0.18344912014392578,"LLLLLL, LLRLLL, RLLLLL"
5,LSTM,0,0.5,0.011297848316492973,0,-314.1949883022829,-0.13641510587595174,0.14963816233394106,-0.052819742916840856,-0.1879257176091141,"RLRLLL, RLLLLL, RRRRRR"
6,LSTM,20000,0.5,-0.0576525424570906,0,-316.2587728636353,0.22304893611846657,0.3219913814283674,0.3244353507971068,-0.005908122394225224,"LLLRLL, RRLRRR, LLRRLL"
7,LSTM,40000,0.5,-0.03712997133884505,0,-314.35930438357883,0.1453461744720695,0.27208198959053703,0.32659335822411706,0.0363491799368032,"RLRLLL, RLLLLL, RLRRLL"
8,LSTM,60000,0.5,-0.04282693837573155,0,-314.6462167649934,0.1596996834642748,0.286805701019238,0.3116633764980843,0.11653243998881108,"LLRLLL, LLLLLL, LLRRLL"
9,LSTM,80000,0.5,-0.04599735190583246,0,-314.85267600420343,0.16924117523556964,0.32136257027137316,0.32275823313076946,4.697703897360572e-05,"RLRLLL, LLRLLL, LLLLLL"
10,RNN,0,0.5,-0.0004942000825622528,0,-313.00442076143713,0.01348236780203823,0.34918543285534837,-0.09426738581104976,-0.20334721215317764,"RLLLLL, RLRLLL, RLRRLL"
11,RNN,20000,0.5,-0.026755382106447616,0,-314.69684981608077,0.16209456551445744,0.4005615932904344,0.2092490626496171,0.06521416570348636,"RLLLLL, RLRLLL, RLRRLL"
12,RNN,40000,0.5,-0.03711100950517852,0,-316.21959261449217,0.22174064903986648,0.42031722356921525,0.24376853081474323,0.028762073076393696,"RLRRLL, RLLLLL, RLRLLL"
13,RNN,60000,0.5,-0.039774745000029955,0,-316.0673066527407,0.21657273437810354,0.38693450079422154,0.2925161518886462,-0.01569780870346038,"RLRLLL, RLLLLL, RLRRLL"
14,RNN,80000,0.5,-0.03782550154933055,0,-315.85129661313675,0.20900111272532654,0.360570166713963,0.2218854696300754,-0.05226371847694444,"LRLRRR, LRRRRR, RLRLLL"
15,Transformer-action_td,0,0.5,-0.2375962668390949,0,-322.09362810867805,0.36407803982446296,0.42987287801240254,0.17447821236847044,0.2831456888406751,"LLRRLL, LLRRRL, LLRLLL"
16,Transformer-action_td,20000,0.5,-0.1293597016299679,0,-316.1532742716285,0.2195065618293111,0.28197996543607734,0.0893755830833583,0.36190744621973436,"LLRRLL, LLRLLL, LLRRRL"
17,Transformer-action_td,40000,0.5,-0.2203490667182872,0,-319.309699115966,0.3065732009889385,0.2697461077359035,0.17187163872365407,0.3918688969135385,"LLRLLL, LLRRLL, LLLRRL"
18,Transformer-action_td,60000,0.5,-0.2408521846985151,0,-318.31420181846914,0.2824610498441944,0.17678237438215266,0.07320898860786926,0.4002812819549221,"LLRLLL, LLRRLL, LLLRLL"
19,Transformer-action_td,80000,0.5,-0.20159983543515286,0,-321.36964310447235,0.35026320640215003,0.31387087927632207,0.16286218418486323,0.37197862421844896,"LLLRRL, LLRLLL, LLRRRL"
20,Transformer-action_lc-as,0,0.5,-0.10176083355917348,0,-320.4303579833589,0.3312304193917141,0.4352191753224032,0.1078779398713672,0.33308638988320693,"LLLLLL, LLRLLL, LLRRLL"
21,Transformer-action_lc-as,20000,0.5,-0.09171978327579935,0,-319.5540194957741,0.31215259674176715,0.4200025028544401,0.10407472097203282,0.3726734137675038,"LLRRLL, LLLLLL, LLLRLL"
22,Transformer-action_lc-as,40000,0.5,-0.09651856356322241,0,-319.12439127878855,0.30225820874870923,0.43123400785026467,0.10034917943577479,0.38427159962628654,"LLRLLL, LLLLLL, RLLRLL"
23,Transformer-action_lc-as,60000,0.5,-0.08963760405495504,0,-318.11501834720485,0.2773370684612803,0.4064014282935476,0.11402836133987769,0.35691536373759547,"RLRRLL, LLLLLL, LLLRLL"
24,Transformer-action_lc-as,80000,0.5,-0.09902921914360534,0,-318.5762998104668,0.28904165927419523,0.4201312569616709,0.09307744396217454,0.3385645469639407,"LLLRLL, LLRLLL, RLRRLL"
25,LSTM-action_td,0,0.5,-1.4849167280477031,0,-320.2480100043393,0.3273734580957656,0.4879366723767167,0.21334999451896453,-0.2214340596751822,"LRRRRL, LRLRRL, LRRRRR"
26,LSTM-action_td,20000,0.5,-0.075043192852001,0,-313.0058959441775,0.014311516915590045,0.3631931385031988,0.041669689762381695,-0.4130129952404415,"LRLRRR, LRRLLL, RLLRRL"
27,LSTM-action_td,40000,0.5,-0.3160773961230911,0,-313.27041719341173,0.06579201735626976,0.3368150426225724,0.1292802067352291,-0.3407677675800856,"RLLRRR, LRLRRR, LRLRRL"
28,LSTM-action_td,60000,0.5,-0.3739401658909067,0,-313.3512731431517,0.07473754656030926,0.37371295732118176,-0.0790908165782011,-0.14832160125903837,"RLLRRL, LRLRRR, LRRLRL"
29,LSTM-action_td,80000,0.5,-0.5085113579251427,0,-313.8344635544247,0.11430271256823601,0.28975408015490084,-0.017109552920687582,-0.234808447241903,"LRLRRL, LRRRRL, LRRRRR"
30,LSTM-action_lc-as,0,0.5,-0.39111417258278747,0,-315.56709221586414,0.19855806269492207,0.4102107562496944,0.22724824455169465,0.02348366473630227,"RLLRRR, LLLLLL, LLLRLL"
31,LSTM-action_lc-as,20000,0.5,-0.5376379662368513,0,-316.2085865733267,0.22137160507045334,0.36948113788127274,0.26114139185876684,-0.037166759208113215,"LLLLLL, RLLLRR, LLRRLL"
32,LSTM-action_lc-as,40000,0.5,-0.43374369534543356,0,-316.13867450477346,0.21901136080652578,0.38888110854913865,0.18318780835416776,0.06361169351938105,"RLRLLL, LLLLLL, LLLRLL"
33,LSTM-action_lc-as,60000,0.5,-0.5113423139244453,0,-317.1701360454227,0.25136931745431784,0.43299580170193497,0.18802612293090526,-0.06516390659396211,"LLRRLL, RLLRRR, LLLLLL"
34,LSTM-action_lc-as,80000,0.5,-0.5801518405085998,0,-318.6417794526294,0.29065829441865104,0.41862048656003126,0.22556244571135842,0.044502970533115374,"RLRRRR, LLLLLL, LLRLLL"
35,RNN-action_td,0,0.5,-0.050027557928626995,0,-313.25727339621477,0.06421904458974903,0.16407570570185198,0.01269826391105347,-0.478587633800983,"RLRRRR, LRLRRR, RLLRRR"
36,RNN-action_td,20000,0.5,0.007202781568611531,0,-312.9990397906755,-0.00988475202365345,0.15376325856551434,0.003867886164587331,-0.5881449853526635,"RRLRLR, RRLLLR, RLRLRR"
37,RNN-action_td,40000,0.5,0.08593893908110474,0,-313.6682369233371,-0.1024618031642777,0.028016169191530976,-0.12308455476208424,-0.5996415639845001,"RRLLLR, RRRLLR, RLRRRR"
38,RNN-action_td,60000,0.5,0.10596780036909122,0,-314.3671573451017,-0.1457587508021116,0.1069849851078351,-0.06329292875456968,-0.5851135897847188,"RRRRRR, RLLRRR, RLRRRR"
39,RNN-action_td,80000,0.5,0.051107814374289316,0,-313.3555702293408,-0.07518288077220756,-0.014409186071208287,-0.09956827514895922,-0.43673736511196143,"RLRRRR, RRLLLR, RRLRRR"
40,RNN-action_lc-as,0,0.5,-0.0836912238197363,0,-313.7840389446077,0.11084770166249522,0.31154540437548933,0.15938865926695975,0.022070340463601762,"RLRRLL, RLRRRR, RLLRLL"
41,RNN-action_lc-as,20000,0.5,-0.06727498628692649,0,-313.68491949605067,0.10371266132789114,0.25597225171741506,0.11723413879058658,0.0996202214880827,"LLRRLL, RLRRLL, RLRLRR"
42,RNN-action_lc-as,40000,0.5,-0.048962209589162704,0,-313.2085310984893,0.058011544452646086,0.20186314800136385,0.12116345485706648,0.033483416439870045,"RLLLRR, RLRRLL, RLLRLL"
43,RNN-action_lc-as,60000,0.5,-0.11063964775341562,0,-314.648817025449,0.15982359325383366,0.4370009402151456,0.18905279747560902,0.0349327985118274,"RLRRLL, RLLRLL, RLLLLL"
44,RNN-action_lc-as,80000,0.5,-0.024023202549543522,0,-313.0669844769944,0.03403934539418112,0.17226581148699588,0.15782238620785832,-0.05001176230818086,"RLRRRR, RLLRRR, RLRRLL"
45,3gram,0,0.5,-0.026809003994016447,0,-313.6378843247748,0.1001450419723246,0.18914618581649062,0.35897040946358205,-0.07465895556062122,"RRRRRR, RRLRRR, LRLRRR"
46,3gram,20000,0.5,-0.023857789873243183,0,-313.5107819455601,0.0897831754387647,0.17827687649732768,0.34435282697261094,-0.06979212994065773,"RRRRRR, RRLRRR, LRLRRR"
47,3gram,40000,0.5,-0.022647269920867453,0,-313.47494984697886,0.08663428726699005,0.1793165718741988,0.3447713421334753,-0.06329241549638973,"RRLRRR, RRRRRR, LRLRRR"
48,3gram,60000,0.5,-0.023445141621193034,0,-313.4879746913316,0.08779216880263332,0.1777089347289407,0.34668306074292904,-0.04802642346612651,"RRRRRR, RRLRRR, LRLRRR"
49,3gram,80000,0.5,-0.020891085501075487,0,-313.39773833623457,0.0794191549238358,0.16018090878662603,0.3400377158324423,-0.060410916958758665,"RRLRRR, RRRRRR, LRLRRR"
50,4gram,0,0.5,-0.021708193495637036,0,-313.4277133379207,0.08229640616457326,0.18409878468041474,0.3472637649101175,-0.08706463187706037,"RRLRRR, RRRRRR, LRLRRR"
51,4gram,20000,0.5,-0.017543615615703848,0,-313.2901567167368,0.06808551372259875,0.1725416637881971,0.3273012552583158,-0.08127471510867315,"LRRRRR, LRLRRR, RRRRRR"
52,4gram,40000,0.5,-0.017084222626780214,0,-313.2713834985031,0.06590616508407124,0.17597392005728144,0.32866002249607296,-0.0613185758838265,"LRLRRR, LRRRRR, RRLRRR"
53,4gram,60000,0.5,-0.015489518693925113,0,-313.21806205876123,0.05927687848207575,0.15671224723364205,0.3318157083892248,-0.0582634482023448,"RRRRRR, LRLRRR, RRLRRR"
54,4gram,80000,0.5,-0.013974961501982453,0,-313.1844905104839,0.05468911150116969,0.143503944392222,0.320333128549695,-0.04804445856082368,"LRLRRR, RRLRRR, LRRRRR"
55,5gram,0,0.5,-0.01808906841706292,0,-313.28513545731414,0.06750955958845736,0.18809351365083665,0.33210879255277964,-0.08103253938133217,"RRLRRR, RRRRRR, LRLRRR"
56,5gram,20000,0.5,-0.015468260815694065,0,-313.2165588363981,0.05907912261259538,0.18202385626850487,0.3135463150812495,-0.07487086081014394,"LRRRRR, LRLRRR, RRRRRR"
57,5gram,40000,0.5,-0.014886665810759248,0,-313.1966738703649,0.0563974865431556,0.18004539722910273,0.3135021272724124,-0.05095236292938521,"LRLRRR, LRRRRR, RRRRRR"
58,5gram,60000,0.5,-0.01307422419930409,0,-313.14748819250724,0.04913552943372615,0.15875530833733348,0.31795417661818676,-0.05061586411078983,"LRLRRR, LRRRRR, RRRRRR"
59,5gram,80000,0.5,-0.0107865429090028,0,-313.10312401695853,0.04150354017993364,0.147654501630849,0.3065584276131128,-0.044866332671942954,"LRLRRR, LRRRRR, RRLRRR"
60,3gram_actions_td,0,0.5,-0.7339630848841229,0,-315.5153364081207,0.1965914245814868,0.28006556621370227,0.1980305028578414,0.16743483772366274,"RLLRRL, LLLRRL, RLLRRR"
61,3gram_actions_td,20000,0.5,-0.8043501032906446,0,-315.5972105507793,0.19969287264880564,0.2928024678905678,0.18972193242613122,0.18376891857710187,"RLLRRL, LLLRRL, RLLRRR"
62,3gram_actions_td,40000,0.5,-0.7867065396448453,0,-315.70710425443866,0.2037754772411506,0.2945529165600393,0.190406281886689,0.14155102603268618,"RLLRRR, LLLRRR, RLRRRL"
63,3gram_actions_td,60000,0.5,-0.7977611803956712,0,-315.7461425902691,0.20520456139546034,0.3168686455552852,0.19375276795915106,0.19550375359079228,"RLLRRL, LLLRRL, RLRRRR"
64,3gram_actions_td,80000,0.5,-0.7790899070036053,0,-315.31269842685157,0.18867833614906138,0.2674357217848119,0.19820313419368674,0.1748178716059427,"RLLRRR, LLLRRR, RLLRRL"
65,4gram_actions_td,0,0.5,-1.9147602537867818,0,-318.52636853908695,0.2878016775024361,0.38061548515886445,0.27805217001448257,-0.003995478485861535,"LLRRRL, RLRRRL, LLRRRR"
66,4gram_actions_td,20000,0.5,-2.130488658846097,0,-318.6528087106734,0.2909295510429157,0.3950751852145159,0.26111616988294406,-0.00790563156478416,"LLRRRL, RLRRRL, LLRRRR"
67,4gram_actions_td,40000,0.5,-2.0069986382886134,0,-319.12993660579775,0.30238841102685354,0.4258879880370591,0.28950788432760166,0.027923326025293314,"RLRRRL, LLRRRR, RLRRRR"
68,4gram_actions_td,60000,0.5,-2.238380764400697,0,-318.5936452530067,0.28947094341306423,0.4007005331190018,0.304777005430353,0.09568543638852911,"LLRRRL, RLRRRL, LLRRRR"
69,4gram_actions_td,80000,0.5,-2.169973514217769,0,-318.6854661077214,0.2917309838536295,0.3993214088231091,0.2943205985181965,0.10545126818788417,"LLRRRL, RLRRRL, LLRRRR"
70,5gram_actions_td,0,0.5,-0.8313111199717642,0,-314.1086689175105,0.13147070592903135,0.48322263995615644,0.2985680158728259,0.022784995131823138,"RLLRRL, RLRRRL, RLLLLL"
71,5gram_actions_td,20000,0.5,-0.8982088071866705,0,-314.49089070274596,0.15210537229891932,0.5496251615164128,0.2618508036311782,0.033703866681988895,"RLLRRL, RLRRRL, RLLLLL"
72,5gram_actions_td,40000,0.5,-0.6236192105810464,0,-313.78024417162675,0.11058321052262816,0.5130903980386456,0.28345954797298695,0.08913327237004261,"RLLRRL, RLRRRL, RLLLLL"
73,5gram_actions_td,60000,0.5,-0.5288595572197067,0,-313.50313360348423,0.08912053353889057,0.48710203580939354,0.2659806664347749,0.19393201028905188,"RLLLLL, RLLRLL, RLLRRL"
74,5gram_actions_td,80000,0.5,-0.612728202439525,0,-313.727053892706,0.10680529159660418,0.4903181499649373,0.27328491467589083,0.17056227814068617,"RLLRLL, RLLLLL, RLLRRL"
75,3gram_actions_lc-as,0,0.5,-0.11812370617646052,0,-315.12083733791223,0.18084266209672742,0.5511592462381606,0.14041782020477095,0.2663320413491649,"RLLRRR, RLLRRL, RLRRRR"
76,3gram_actions_lc-as,20000,0.5,-0.12046530736104671,0,-315.11806049665404,0.18072658450800455,0.5603368171432426,0.13723602430933798,0.2734642545412312,"RLLRRL, RLLRRR, RLRRRR"
77,3gram_actions_lc-as,40000,0.5,-0.11701016282843406,0,-315.0912905406368,0.17960343836402692,0.5574469806262736,0.13392122392409048,0.26655236519820835,"RLLRRL, RLLRRR, RLRRRR"
78,3gram_actions_lc-as,60000,0.5,-0.11885481487588019,0,-315.0460672046836,0.17768886385789104,0.5572345034274073,0.1389299887261048,0.2655260043763221,"RLLRRR, RLLRRL, RLRRRR"
79,3gram_actions_lc-as,80000,0.5,-0.11690121679549853,0,-315.03066614498437,0.17703180673240004,0.5582685345595528,0.1331342807051499,0.2778376492648298,"RLLRRL, RLLRRR, RLLRLL"
80,4gram_actions_lc-as,0,0.5,-0.22185472715891252,0,-316.2815074431722,0.2238042065826476,0.506693889248401,0.21062039117779874,0.21761532110252635,"RLLRLL, RLRRLL, LLLRLL"
81,4gram_actions_lc-as,20000,0.5,-0.2212324314419784,0,-316.1499711858582,0.21939463409371512,0.5157581269507786,0.20710793487372905,0.2197318736646232,"RLLRLL, RLRRLL, LLLRLL"
82,4gram_actions_lc-as,40000,0.5,-0.21310766404369827,0,-316.0160594819706,0.21480284953331175,0.5027772374200347,0.204007456099474,0.21557516581538377,"RLLRLL, RLRRLL, LLLRLL"
83,4gram_actions_lc-as,60000,0.5,-0.2067004220394939,0,-315.83187189025534,0.2083054670223256,0.49877591853677344,0.20247806872471563,0.23489169658937686,"RLLRLL, RLRRLL, LLLRLL"
84,4gram_actions_lc-as,80000,0.5,-0.21708146435693898,0,-316.02415744560943,0.2150835862056173,0.5029883395922468,0.2020920921697975,0.23127129254690448,"RLLRLL, RLRRLL, LLLRLL"
85,5gram_actions_lc-as,0,0.5,-0.21334861365075314,0,-315.56516753681035,0.19848530514396576,0.4723169184057465,0.21563155985930815,0.28168787150329005,"LLLRLL, RLLRLL, RLRRLL"
86,5gram_actions_lc-as,20000,0.5,-0.20426185009938935,0,-315.3666305211482,0.19081892427342623,0.4907443397095915,0.20533648068041374,0.27615082644160455,"RLLRLL, RLRRLL, LLLRLL"
87,5gram_actions_lc-as,40000,0.5,-0.19262986944268767,0,-315.0697915915248,0.17869598575150414,0.4637263871548983,0.20244309993879858,0.28162734824360824,"RLLRLL, RLRRLL, LLLRLL"
88,5gram_actions_lc-as,60000,0.5,-0.19411664683943597,0,-315.05652639159854,0.1781336137223118,0.46442016826816385,0.2000721587386415,0.30670713396909866,"LLLRLL, RLRRLL, RLLRLL"
89,5gram_actions_lc-as,80000,0.5,-0.1924673227459877,0,-315.06620374276997,0.1785440668078595,0.4581165946427454,0.2009443555614861,0.3024965799486207,"RLLRLL, RLRRLL, LLLRLL"
90,RNNG_top_down,0,0.5,0.9962952532525711,0,-318.2516448175864,-0.2808635561328946,-0.010735455955764348,-0.18383376495820405,0.10822253492882357,"RLLRLL, RRRRLL, RRRLLL"
91,RNNG_top_down,20000,0.5,0.7683043078175851,0,-315.76312263650925,-0.2058227865867565,0.296321462069424,-0.10127915031067308,0.05144251307509908,"RRLRLL, RLLRLL, RLLLLL"
92,RNNG_top_down,40000,0.5,0.7415266742528782,0,-315.2906524970311,-0.18779577347825954,0.06185814235946722,-0.11742932716358458,0.1466589838251096,"RLLRLL, RLRRLL, RRRRLL"
93,RNNG_top_down,60000,0.5,0.7149037357781374,0,-315.2019635968952,-0.1841994403532214,-0.09055326234342144,-0.05177010149794525,0.32714795514807643,"RLRRLL, RLLRLL, RRRRLL"
94,RNNG_top_down,80000,0.5,0.9646590516783939,0,-317.9802114480435,-0.2738055055339658,0.041889272226727725,-0.16335961770551358,0.09007087581957104,"RLLRLL, RRRLLL, RLRRLL"
95,RNNG_top_down_beam,0,0.5,-0.0034146686025339286,0,-313.4723613336471,0.08640229720038377,-0.3923337577123957,-0.1054762821301013,-0.2695960829839549,"RRRRLL, RRRLLL, RRLLLL"
96,RNNG_top_down_beam,20000,0.5,-0.005321331042874121,0,-313.70812733136,0.10542757244913872,-0.2615260503206373,-0.06389833963449987,-0.35207537451951054,"RRRRLL, RRLRLL, RRRLLL"
97,RNNG_top_down_beam,40000,0.5,-0.006055812810475977,0,-314.1055118584954,0.13128620988096262,-0.2690925441334014,-0.01150511317248766,-0.2507435719609798,"RRRRLL, RRRLLL, RRLRLL"
98,RNNG_top_down_beam,60000,0.5,-0.003488420058531034,0,-313.2640003743279,0.06502888390091274,-0.47439480114872445,-0.07037703633159914,-0.2643966142396326,"RRRRLL, RRLLLL, RRRLLL"
99,RNNG_top_down_beam,80000,0.5,-0.002635698605146187,0,-313.1218037045407,0.04487614834503427,-0.18441221140779562,-0.1416103621971577,-0.36876465780113765,"RRRLLL, RRRRLL, RRLRLL"
100,RNNG_in_order,0,0.5,0.6004203539988708,0,-315.34457348745303,-0.18994660434580043,0.2147472872908937,-0.18009730789634762,-0.23002669968397105,"RRRRRL, RRLLRL, RRLRRL"
101,RNNG_in_order,20000,0.5,0.3643192595789888,0,-313.80281107836083,-0.11214669433783797,0.37099906998544724,-0.14975326562591731,-0.21885520856724056,"RRRLRL, RRRRRL, RRRRLL"
102,RNNG_in_order,40000,0.5,0.3515222772221619,0,-313.99976494084564,-0.12494362787134042,0.33011406211172895,-0.14268469310723522,-0.22267166969484242,"RRRRRL, RRRRLL, RRLLRL"
103,RNNG_in_order,60000,0.5,0.5993755684127824,0,-315.1603947485529,-0.1824876827819079,0.3045016262627178,-0.11168682133286101,-0.17860745454362748,"RRRRLL, RRLRLL, RRRLRL"
104,RNNG_in_order,80000,0.5,0.8089868988986698,0,-317.9128133452554,-0.27201984555418074,0.03370499604040265,-0.1707272699618058,-0.2065784345776809,"RRRLRL, RRRRRL, RRRRLL"
105,RNNG_in_order_beam,0,0.5,0.027555828231962363,0,-317.01649829016105,-0.24685000967645726,0.24431946690374018,-0.12186022657211493,-0.3075316640945468,"RLRLRL, RLRRLL, RRRRRL"
106,RNNG_in_order_beam,20000,0.5,0.020978942555926524,0,-315.32751479850765,-0.1892689964132013,0.3035964791801357,-0.2305503961749123,-0.144129430002025,"RRRLRL, RRRRRL, RRRRLL"
107,RNNG_in_order_beam,40000,0.5,0.01682330772400079,0,-314.8283889523714,-0.16814841566991956,0.363942868443173,-0.0927713375963477,-0.29359379041671696,"RRRRRL, RRRRLL, RLRLLL"
108,RNNG_in_order_beam,60000,0.5,0.02569424201595998,0,-316.2244963154497,-0.22190485716798095,0.38176684051223403,-0.03654743981421482,-0.2637513079993565,"RLRRLL, RRRRLL, RRLRLL"
109,RNNG_in_order_beam,80000,0.5,0.03625849804392496,0,-320.9372451099027,-0.34166783398999545,0.03753080160003623,-0.14954491974268624,-0.2984114137719569,"RRRLRL, RRRRRL, LRLLRR"
110,SRNNG_top_down,0,0.5,-0.028516002941520513,0,-313.0534387492468,0.030777392696686473,0.23950009088525917,0.06626573998732183,0.04312386747068654,"RLLRRR, RLRRRR, RLLRRL"
111,SRNNG_top_down,20000,0.5,0.007274313092345608,0,-312.9958782622529,-0.0069507587803690485,0.07979141498959107,0.06241003343292216,0.10532429398185553,"RLLRLR, RLRRLR, LLLRLR"
112,SRNNG_top_down,40000,0.5,0.04003603542676794,0,-313.12909031374795,-0.046124681089737725,0.07699565999340323,-0.0023832459199620917,0.11472787423156616,"RLLRRR, LLLRLR, LLLRRR"
113,SRNNG_top_down,60000,0.5,0.0493340930995009,0,-313.20255168609634,-0.05720333066579325,0.10493654159169188,-0.008030665774820268,0.03539550170306632,"RLLRLR, RLLRRR, RLRRLR"
114,SRNNG_top_down,80000,0.5,-0.25590939160864606,0,-314.977295532072,0.1747344928836712,0.033215319387196164,0.010403784923162684,0.2084814017516774,"LLLRLR, LLLRRR, RLLRLR"
115,SRNNG_top_down_beam,0,0.5,-0.002418421075499255,0,-314.6529393543616,0.1600198269931219,0.06994491145949955,-0.007730767614275068,-0.2518978079063995,"LLLRRR, LLRRRR, RLRRRR"
116,SRNNG_top_down_beam,20000,0.5,-0.00231140979566864,0,-314.4351528425883,0.14928134150579847,-0.07550854143095462,0.046258447390652574,-0.13369430417055655,"LLLRLR, LLRRRR, LLRRLR"
117,SRNNG_top_down_beam,40000,0.5,-0.0011705795420552823,0,-313.4488645249066,0.0842667979595967,-0.060695697365040775,-0.023332695150188352,-0.19586657806238011,"LLLRLR, LLLRRR, LLRRLR"
118,SRNNG_top_down_beam,60000,0.5,-0.00072921315391325,0,-313.1945879335357,0.056108705768381784,-0.0060507781550536086,-0.07202810399617832,-0.33937616526602216,"LLLRLR, LLRRLR, RLLRRR"
119,SRNNG_top_down_beam,80000,0.5,-0.004502911140087194,0,-318.3583467126737,0.28358201194068233,-0.0547399396905391,-0.04705647873949007,-0.13674973434247237,"LLLRLR, LLLRRR, LLRRLR"
120,SRNNG_in_order,0,0.5,-0.29506132661370205,0,-318.57150937075846,0.28892296725828626,0.432136486279123,0.1351672409663535,-0.33753053033099367,"LRRRRR, LRLRRR, LLLRRR"
121,SRNNG_in_order,20000,0.5,-0.07517925701254333,0,-313.3728862804429,0.07695104364384617,0.14652252509437103,-0.04372460884437294,-0.5078171025608198,"RLLRRR, RLRRRR, LRLRRR"
122,SRNNG_in_order,40000,0.5,-0.24548672923476528,0,-318.13975976075864,0.2779795508307663,0.27550361041791616,0.05965936543616683,-0.3055542145830113,"LRLRRR, LLLRRR, RLLRRR"
123,SRNNG_in_order,60000,0.5,-0.09212302829377808,0,-313.8373159374762,0.11449495758891176,0.09869482717634018,0.01183325981941473,-0.4168336330485457,"LLLRRR, LRLRRR, LRRRRR"
124,SRNNG_in_order,80000,0.5,-0.18203703698711926,0,-315.5945751019064,0.19959385207116376,0.2362066069581991,0.07519986425294888,-0.4638365662876413,"LRLRRR, RRLRRR, RLLRRR"
125,SRNNG_in_order_beam,0,0.5,-0.0034484342907092893,0,-317.4087564479701,0.258210934574005,0.3701802096055411,0.1437552529291788,-0.28252537033842107,"LRRRRR, LRLRRR, RLLRRR"
126,SRNNG_in_order_beam,20000,0.5,-0.0009246850537832558,0,-313.34142523342484,0.07370668216109161,0.10517744441792048,-0.0604778974580272,-0.47378725961404955,"RLLRRR, RLRRRR, LRLRRR"
127,SRNNG_in_order_beam,40000,0.5,-0.0028445278035527694,0,-317.0246241647999,0.24709137942773035,0.20795272523601627,0.07100438886377088,-0.268249974780506,"LRLRRR, RLLRRR, LRRRRR"
128,SRNNG_in_order_beam,60000,0.5,-0.0008639893011594419,0,-313.5427787252714,0.09250304981137476,0.04441924076703041,0.026045600838518944,-0.40976791388776035,"LRLRRR, LLLRRR, LRRRRR"
129,SRNNG_in_order_beam,80000,0.5,-0.002197469066137079,0,-315.420076526694,0.19291503952578481,0.1905834934346043,0.08300140042939524,-0.43766830489457986,"LRLRRR, RLLRRR, RRLRRR"
130,llama2-7b,0,0.5,0.020248969480917655,0,-316.2406862386694,-0.2224460523319142,0.14839200463583566,0.12966599109189322,0.01884164644710809,"LRLLLL, LRRLLL, LRLRLL"
131,llama2-7b,20000,0.5,-0.04144610495386039,0,-322.11656250952547,0.36450461327854966,0.16573216288115805,0.1470445964099191,0.029284452236168504,"LRLLRL, LRLRRL, LRRLRL"
132,llama2-7b,40000,0.5,-0.04039163640566009,0,-326.85509861355507,0.44130136288360966,0.18177372421529336,0.05291204724244442,0.38750213418826407,"LLRRRL, LRLLRL, LLLRRL"
133,llama2-7b,60000,0.5,0.015472981569540177,0,-314.49947419562415,-0.15253540452818268,0.15799385156891046,0.062418658583373615,-0.44400174812882187,"RRRLRL, RRRLLL, RRLLRL"
134,llama2-7b,80000,0.5,0.013920980638733423,0,-313.49284829623997,-0.0882214553196861,0.1153385376147714,0.0992555651246479,-0.21914744441304768,"RRRLLL, RRLLLL, LRLLRL"
135,Transformer,0,1.0,-0.002911484026011849,0,-313.24434648746967,0.06263318144617744,0.059603368593482996,0.3580115707309834,0.2982069628203439,"LLLLLL, LLRLLL, RLRLLL"
136,Transformer,20000,1.0,-0.005039385911023786,0,-313.6926207289641,0.10428492890051438,0.20802302296424163,0.339676309002643,0.21828962154362547,"RLRLLL, RLLLLL, LLRLLL"
137,Transformer,40000,1.0,-0.007875546373053197,0,-314.84960838110766,0.16910356457859735,0.1974197407919575,0.3765520223368337,0.3062201302125497,"LLRLLL, LLLLLL, LLLRLL"
138,Transformer,60000,1.0,-0.008631421380403698,0,-314.6068556839914,0.15781151115997988,0.15606034714449096,0.38931099120867063,0.1853027752805939,"LLLLLL, LLRLLL, LLLRLL"
139,Transformer,80000,1.0,-0.0058394290044952776,0,-313.79712408176886,0.11175480036143184,0.21145942603409246,0.39585559520789904,0.1807982555358501,"LLLLLL, LLRLLL, RLLLLL"
140,LSTM,0,1.0,0.0016179786505444004,0,-314.4562965372532,-0.1503591484642946,0.14212457164421802,-0.08120737332909109,-0.19440370408186192,"RLRLLL, RLLLLL, RRRRRR"
